2022-05-09 10:46:20,174 INFO  Logger.cs: 70 - 
2022-05-09 11:06:07,897 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-12
2022-05-09 11:06:07,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,898 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,899 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,900 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,900 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,901 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,901 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,901 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,902 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,902 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,903 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:07,903 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:07,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:07,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:06:07,904 INFO  ExportHelperExtension.cs: 1136 - Found 133 in SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:06:07,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:06:07,905 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-09 11:06:07,905 INFO  ExportHelperExtension.cs: 1160 - 36 components to check
2022-05-09 11:06:07,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,906 INFO  ExportHelperExtension.cs: 1136 - Found 42 in WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,907 INFO  ExportHelperExtension.cs: 1136 - Found 65 in CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SURFACE-1
2022-05-09 11:06:07,908 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SURFACE-1
2022-05-09 11:06:07,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SURFACE-1
2022-05-09 11:06:07,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CASTOR 4 INCH VINTECH-2
2022-05-09 11:06:07,909 INFO  ExportHelperExtension.cs: 1136 - Found 61 in CASTOR 4 INCH VINTECH-2
2022-05-09 11:06:07,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CASTOR 4 INCH VINTECH-2
2022-05-09 11:06:07,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,910 INFO  ExportHelperExtension.cs: 1136 - Found 64 in L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:06:07,911 INFO  ExportHelperExtension.cs: 1136 - Found 42 in WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:06:07,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:06:07,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE_PLATE_Rev1.0-1
2022-05-09 11:06:07,913 INFO  ExportHelperExtension.cs: 1136 - Found 29 in BASE_PLATE_Rev1.0-1
2022-05-09 11:06:07,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE_PLATE_Rev1.0-1
2022-05-09 11:06:07,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CASTOR 4 INCH VINTECH-4
2022-05-09 11:06:07,914 INFO  ExportHelperExtension.cs: 1136 - Found 61 in CASTOR 4 INCH VINTECH-4
2022-05-09 11:06:07,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CASTOR 4 INCH VINTECH-4
2022-05-09 11:06:07,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CRATE_Rev1.0-1
2022-05-09 11:06:07,915 INFO  ExportHelperExtension.cs: 1136 - Found 69 in CRATE_Rev1.0-1
2022-05-09 11:06:07,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CRATE_Rev1.0-1
2022-05-09 11:06:07,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,916 INFO  ExportHelperExtension.cs: 1136 - Found 65 in R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,916 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:06:07,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Sensor_Plate_Assembly-1
2022-05-09 11:06:07,917 INFO  ExportHelperExtension.cs: 1136 - Found 83 in Sensor_Plate_Assembly-1
2022-05-09 11:06:07,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Sensor_Plate_Assembly-1
2022-05-09 11:06:07,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-10
2022-05-09 11:06:07,918 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-10
2022-05-09 11:06:07,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-10
2022-05-09 11:06:07,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-12
2022-05-09 11:06:07,919 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-12
2022-05-09 11:06:07,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-12
2022-05-09 11:06:07,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,920 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-14
2022-05-09 11:06:07,921 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,921 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-1
2022-05-09 11:06:07,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,924 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-2
2022-05-09 11:06:07,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,925 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,926 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-4
2022-05-09 11:06:07,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,927 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-6
2022-05-09 11:06:07,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:07,928 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:07,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 90_DEG_CONNECTOR_Rev1.0-8
2022-05-09 11:06:10,781 INFO  SwAddin.cs: 339 - Loading config tree
2022-05-09 11:06:10,785 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-05-09 11:06:10,789 INFO  SwAddin.cs: 344 - Showing property manager
2022-05-09 11:06:40,087 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:08:28,167 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:10:50,121 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:17:06,234 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:18:12,588 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:18:15,234 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:18:52,923 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:18:58,285 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:19:04,450 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:19:09,330 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:19:13,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:20:26,334 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:20:28,055 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:20:34,753 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:22:34,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:22:36,136 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:22:37,664 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:22:42,087 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-09 11:23:22,020 INFO  SwAddin.cs: 294 - Assembly export called for file SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:23:37,301 INFO  SwAddin.cs: 294 - Assembly export called for file SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:23:38,920 INFO  SwAddin.cs: 313 - Saving assembly
2022-05-09 11:23:39,513 INFO  SwAddin.cs: 316 - Opening property manager
2022-05-09 11:23:39,514 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:23:39,515 INFO  ExportHelperExtension.cs: 1136 - Found 133 in SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:23:39,516 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in SHOPIPAL_CART_ASSEMBLY_Rev1.5
2022-05-09 11:23:39,517 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-09 11:23:39,517 INFO  ExportHelperExtension.cs: 1160 - 36 components to check
2022-05-09 11:23:39,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:23:39,518 INFO  ExportHelperExtension.cs: 1136 - Found 42 in WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:23:39,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WHEEL_CONNECTOR_Rev1.0-1
2022-05-09 11:23:39,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,520 INFO  ExportHelperExtension.cs: 1136 - Found 65 in CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CART_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SURFACE-1
2022-05-09 11:23:39,522 INFO  ExportHelperExtension.cs: 1136 - Found 27 in SURFACE-1
2022-05-09 11:23:39,522 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SURFACE-1
2022-05-09 11:23:39,523 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CASTOR 4 INCH VINTECH-2
2022-05-09 11:23:39,524 INFO  ExportHelperExtension.cs: 1136 - Found 61 in CASTOR 4 INCH VINTECH-2
2022-05-09 11:23:39,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CASTOR 4 INCH VINTECH-2
2022-05-09 11:23:39,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,525 INFO  ExportHelperExtension.cs: 1136 - Found 64 in L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,526 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:23:39,527 INFO  ExportHelperExtension.cs: 1136 - Found 42 in WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:23:39,528 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WHEEL_CONNECTOR_Rev1.0-3
2022-05-09 11:23:39,528 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE_PLATE_Rev1.0-1
2022-05-09 11:23:39,529 INFO  ExportHelperExtension.cs: 1136 - Found 29 in BASE_PLATE_Rev1.0-1
2022-05-09 11:23:39,529 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE_PLATE_Rev1.0-1
2022-05-09 11:23:39,530 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CASTOR 4 INCH VINTECH-4
2022-05-09 11:23:39,530 INFO  ExportHelperExtension.cs: 1136 - Found 61 in CASTOR 4 INCH VINTECH-4
2022-05-09 11:23:39,530 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CASTOR 4 INCH VINTECH-4
2022-05-09 11:23:39,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CRATE_Rev1.0-1
2022-05-09 11:23:39,531 INFO  ExportHelperExtension.cs: 1136 - Found 69 in CRATE_Rev1.0-1
2022-05-09 11:23:39,532 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CRATE_Rev1.0-1
2022-05-09 11:23:39,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,533 INFO  ExportHelperExtension.cs: 1136 - Found 65 in R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in R_WHEEL_SUBASSEMBLY_Rev1.0-1
2022-05-09 11:23:39,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Sensor_Plate_Assembly-1
2022-05-09 11:23:39,534 INFO  ExportHelperExtension.cs: 1136 - Found 83 in Sensor_Plate_Assembly-1
